hour,t(sec),Tap(pu),Type,Name,Step_1,Unnamed:3
261,0.0,1.00625,Transformer,monregcontrol-reg3,,
262,0.0,1.00625,Transformer,monregcontrol-reg3,,
263,0.0,1.00625,Transformer,monregcontrol-reg3,,
264,0.0,1.00625,Transformer,monregcontrol-reg3,,
265,0.0,1.00625,Transformer,monregcontrol-reg3,,
266,0.0,1.00625,Transformer,monregcontrol-reg3,,
267,0.0,1.00625,Transformer,monregcontrol-reg3,,
268,0.0,1.00625,Transformer,monregcontrol-reg3,,
269,0.0,1.00625,Transformer,monregcontrol-reg3,,
270,0.0,1.00625,Transformer,monregcontrol-reg3,,
271,0.0,1.00625,Transformer,monregcontrol-reg3,,
272,0.0,1.00625,Transformer,monregcontrol-reg3,,
273,0.0,1.00625,Transformer,monregcontrol-reg3,,
274,0.0,1.0,Transformer,monregcontrol-reg3,,
275,0.0,0.99375,Transformer,monregcontrol-reg3,,
276,0.0,0.99375,Transformer,monregcontrol-reg3,,
277,0.0,0.9875,Transformer,monregcontrol-reg3,,
278,0.0,0.9875,Transformer,monregcontrol-reg3,,
279,0.0,0.9875,Transformer,monregcontrol-reg3,,
280,0.0,0.9875,Transformer,monregcontrol-reg3,,
281,0.0,0.99375,Transformer,monregcontrol-reg3,,
282,0.0,1.00625,Transformer,monregcontrol-reg3,,
283,0.0,1.00625,Transformer,monregcontrol-reg3,,
284,0.0,1.00625,Transformer,monregcontrol-reg3,,
285,0.0,1.00625,Transformer,monregcontrol-reg3,,
286,0.0,1.00625,Transformer,monregcontrol-reg3,,
287,0.0,1.00625,Transformer,monregcontrol-reg3,,
288,0.0,1.00625,Transformer,monregcontrol-reg3,,
289,0.0,1.00625,Transformer,monregcontrol-reg3,,
290,0.0,1.00625,Transformer,monregcontrol-reg3,,
291,0.0,1.00625,Transformer,monregcontrol-reg3,,
292,0.0,1.00625,Transformer,monregcontrol-reg3,,
293,0.0,1.00625,Transformer,monregcontrol-reg3,,
294,0.0,1.00625,Transformer,monregcontrol-reg3,,
295,0.0,1.00625,Transformer,monregcontrol-reg3,,
296,0.0,1.00625,Transformer,monregcontrol-reg3,,
297,0.0,1.00625,Transformer,monregcontrol-reg3,,
298,0.0,1.0,Transformer,monregcontrol-reg3,,
299,0.0,0.99375,Transformer,monregcontrol-reg3,,
300,0.0,0.99375,Transformer,monregcontrol-reg3,,
