hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),Name,P3(kW),Q3(kvar),P4(kW),Q4(kvar)
220,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
221,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
222,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
223,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
224,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
225,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
226,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
227,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
228,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
229,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
230,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
231,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
232,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
233,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
234,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
235,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
236,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
237,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
238,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
239,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
240,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
241,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
242,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
243,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
244,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
245,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
246,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
247,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
248,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
249,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
250,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
251,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
252,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
253,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
254,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
255,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
256,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
257,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
258,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
259,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
260,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
261,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
262,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
263,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
264,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
265,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
266,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
267,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
268,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
269,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
270,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
271,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
272,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
273,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
274,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
275,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
276,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
277,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
278,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
279,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
280,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
281,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
282,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
283,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
284,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
285,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
286,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
287,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
288,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
289,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
290,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
291,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
292,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
293,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
294,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
295,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
296,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
297,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
298,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
299,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
300,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
301,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
302,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
303,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
304,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
305,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
306,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
307,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
308,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
309,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
310,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
311,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
312,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
313,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
314,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
315,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
316,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
317,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
318,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
319,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
320,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
321,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
322,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
323,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
324,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
325,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
326,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
327,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
328,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
329,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
330,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
331,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
332,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
333,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
334,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
335,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
336,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
337,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
338,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
339,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
340,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
341,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
342,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
343,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
344,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
345,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
346,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
347,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
348,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
349,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
350,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
351,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
352,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
353,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
354,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
355,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
356,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
357,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
358,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
359,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
360,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
361,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
362,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
363,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
364,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
365,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
366,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
367,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
368,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
369,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
370,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
371,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
372,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
373,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
374,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
375,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
376,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
377,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
378,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
379,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
380,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
381,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
382,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
383,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
384,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
385,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
386,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
387,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
388,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
389,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
390,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
391,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
392,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
393,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
394,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
395,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
396,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
397,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
398,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
399,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
400,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
401,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
402,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
403,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
404,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
405,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
406,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
407,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
408,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
409,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
410,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
411,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
412,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
413,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
414,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
415,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
416,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
417,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
418,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
419,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
420,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
421,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
422,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
423,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
424,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
425,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
426,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
427,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
428,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
429,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
430,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
431,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
432,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
433,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
434,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
435,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
436,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
437,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
438,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
439,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
440,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
441,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
442,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
443,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
444,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
445,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
446,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
447,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
448,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
449,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
450,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
451,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
452,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
453,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
454,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
455,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
456,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
457,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
458,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
459,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
460,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
461,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
462,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
463,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
464,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
465,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
466,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
467,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
468,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
469,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
470,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
471,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
472,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
473,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
474,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
475,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
476,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
477,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
478,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
479,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
480,0.0,0.0,0.0,0.0,0.0,mongenerator-diesel_684_existing,,,,
1,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
2,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
3,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
4,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
5,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
6,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
7,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
8,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
9,0.0,-2.45335,9.0577e-06,0.0,0.0,mongenerator-solar_634,,,,
10,0.0,-7.43809,6.12277e-05,0.0,0.0,mongenerator-solar_634,,,,
11,0.0,-10.4997,3.9406e-05,0.0,0.0,mongenerator-solar_634,,,,
12,0.0,-32.2644,1.29855e-06,0.0,0.0,mongenerator-solar_634,,,,
13,0.0,-7.39891,1.49214e-05,0.0,0.0,mongenerator-solar_634,,,,
14,0.0,-17.2904,-0.000295912,0.0,0.0,mongenerator-solar_634,,,,
15,0.0,-25.8668,-0.000254276,0.0,0.0,mongenerator-solar_634,,,,
16,0.0,-27.8487,-5.4829e-05,0.0,0.0,mongenerator-solar_634,,,,
17,0.0,-13.9147,1.02599e-05,0.0,0.0,mongenerator-solar_634,,,,
18,0.0,-0.922403,2.77801e-05,0.0,0.0,mongenerator-solar_634,,,,
19,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
20,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
21,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
22,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
23,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
24,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
25,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
26,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
27,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
28,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
29,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
30,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
31,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
32,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
33,0.0,-6.43743,-0.000114733,0.0,0.0,mongenerator-solar_634,,,,
34,0.0,-16.3481,-2.55881e-06,0.0,0.0,mongenerator-solar_634,,,,
35,0.0,-22.8834,2.32567e-05,0.0,0.0,mongenerator-solar_634,,,,
36,0.0,-0.90282,-6.91702e-07,0.0,0.0,mongenerator-solar_634,,,,
37,0.0,-49.1232,-0.000221224,0.0,0.0,mongenerator-solar_634,,,,
38,0.0,-17.5648,1.13349e-06,0.0,0.0,mongenerator-solar_634,,,,
39,0.0,-63.7834,4.28389e-06,0.0,0.0,mongenerator-solar_634,,,,
40,0.0,-43.8632,-1.1399e-05,0.0,0.0,mongenerator-solar_634,,,,
41,0.0,-23.1574,0.000920522,0.0,0.0,mongenerator-solar_634,,,,
42,0.0,-1.98233,1.78475e-05,0.0,0.0,mongenerator-solar_634,,,,
43,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
44,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
45,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
46,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
47,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
48,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
49,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
50,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
51,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
52,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
53,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
54,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
55,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
56,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
57,0.0,-18.88,-0.000166902,0.0,0.0,mongenerator-solar_634,,,,
58,0.0,-44.0203,-3.84328e-06,0.0,0.0,mongenerator-solar_634,,,,
59,0.0,-58.4844,1.82916e-05,0.0,0.0,mongenerator-solar_634,,,,
60,0.0,-24.7879,-0.000985462,0.0,0.0,mongenerator-solar_634,,,,
61,0.0,-44.0791,2.05955e-05,0.0,0.0,mongenerator-solar_634,,,,
62,0.0,-43.9616,8.58559e-05,0.0,0.0,mongenerator-solar_634,,,,
63,0.0,-35.9149,1.54706e-06,0.0,0.0,mongenerator-solar_634,,,,
64,0.0,-31.1852,4.84667e-06,0.0,0.0,mongenerator-solar_634,,,,
65,0.0,-16.3679,-0.000287679,0.0,0.0,mongenerator-solar_634,,,,
66,0.0,-1.29537,5.68039e-05,0.0,0.0,mongenerator-solar_634,,,,
67,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
68,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
69,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
70,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
71,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
72,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
73,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
74,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
75,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
76,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
77,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
78,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
79,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
80,0.0,0.0,0.0,0.0,0.0,mongenerator-solar_634,,,,
81,0.0,-28.7316,0.00026999,0.0,0.0,mongenerator-solar_634,,,,
82,0.0,-65.8246,1.46724e-06,0.0,0.0,mongenerator-solar_634,,,,
